gene_family,signed_importance,importance,direction,effect_size,p_value,presence_rate,n_genomes_with_feature,diaz_rate_present,diaz_rate_absent,target,acc,pident,evalue,GeneName,ProteinName,EC,GO
GF_01923,0.0054552541723859,0.0054552541723859,Positive,0.7551050519357885,2.046587783851698e-46,0.21380846325167038,96,0.8854166666666666,0.1303116147308781,Q3MA36,Q3MA36,80.5,6.607e-172,acca,ACCA_TRIV2,,GO:0003989;GO:0005524;GO:0006633;GO:0009317;GO:0016743;GO:2001295
GF_02518,0.0053526053001776,0.0053526053001776,Positive,0.5866323907455013,5.59489898466392e-20,0.133630289532294,60,0.8,0.2133676092544987,Q58505,Q58505,32.2,3.885e-25,trka,TRKA_METJA,,GO:0005886;GO:0015079
GF_01967,0.0050516367532872,0.0050516367532872,Positive,0.4937335759045886,1.3722369248363156e-29,0.43207126948775054,194,0.5721649484536082,0.0784313725490196,Q7VMI2,Q7VMI2,58.1,3.524e-125,ychf,YCHF_HAEDU,,GO:0005524;GO:0005525;GO:0005737;GO:0016887;GO:0043023;GO:0046872
GF_01919,0.0049771130843915,0.0049771130843915,Positive,0.6941583180471286,3.761292093426606e-33,0.16926503340757237,76,0.868421052631579,0.1742627345844504,Q8YQL7,Q8YQL7,82.4,7.293e-193,dhsl,DHSL_NOSS1,,GO:0005737;GO:0034038
GF_00202,0.0047792684889556,0.0047792684889556,Positive,0.5999077065066913,2.0614919427060809e-19,0.12249443207126949,55,0.8181818181818182,0.2182741116751269,,,,,,,,
GF_00916,0.0039466374165876,0.0039466374165876,Positive,0.5343537414965986,9.283390538960661e-35,0.45434298440979953,204,0.5833333333333334,0.0489795918367346,Q3M727,Q3M727,90.0,1.19e-273,clpx,CLPX_TRIV2,,GO:0005524;GO:0008270;GO:0009376;GO:0016887;GO:0046983;GO:0051082;GO:0051301;GO:0051603;GO:0140662
GF_00975,0.0038597873879981,0.0038597873879981,Positive,0.7365720150530277,2.7638190183497726e-38,0.1759465478841871,79,0.8987341772151899,0.1621621621621621,P73410,P73410,76.7,1.4810000000000001e-154,cysk,CYSK_SYNY3,,GO:0004124;GO:0005737;GO:0006535;GO:0080146
GF_02458,0.0028117856919068,0.0028117856919068,Positive,0.2930648769574944,0.8964021493464495,0.9955456570155902,447,0.2930648769574944,0.0,B8HVS0,B8HVS0,88.2,8.482000000000001e-76,rs12,RS12_CYAP4,,GO:0000049;GO:0003735;GO:0006412;GO:0015935;GO:0019843
GF_00873,0.0025304236281867,0.0025304236281867,Positive,0.4258109040717736,4.9167229989560136e-21,0.6414253897550112,288,0.4444444444444444,0.0186335403726708,Q8YW74,Q8YW74,79.6,0.0,dnak2,DNAK2_NOSS1,,GO:0005524;GO:0051082;GO:0140662
GF_01020,0.0018664630745613,0.0018664630745613,Positive,0.3941954758856167,2.1077252468938524e-18,0.6325167037861915,284,0.4366197183098591,0.0424242424242424,Q3MFB4,Q3MFB4,90.0,1.705e-78,rl16,RL16_TRIV2,,GO:0000049;GO:0003735;GO:0006412;GO:0019843;GO:0022625
GF_00360,0.0013535649957645,0.0013535649957645,Positive,0.2924107142857143,1.0,0.9977728285077951,448,0.2924107142857143,0.0,B7K225,B7K225,88.2,2.1530000000000002e-69,rs11,RS11_RIPO1,,GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:1990904
GF_00207,0.0013288386656846,0.0013288386656846,Positive,0.2924107142857143,1.0,0.9977728285077951,448,0.2924107142857143,0.0,Q1XDC9,Q1XDC9,78.0,1.4449999999999998e-118,ycf27,YCF27_PYRYE,,GO:0000156;GO:0000976;GO:0005829;GO:0006355;GO:0009507;GO:0032993
GF_02181,0.0,0.0,Positive,0.2917594654788418,1.0,1.0,449,0.2917594654788418,0.0,B0CCC9,B0CCC9,91.9,7.992e-60,rs10,RS10_ACAM1,,GO:0000049;GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_00356,-0.0031495397542885,0.0031495397542885,Negative,-0.1633935993349958,0.0288567921795403,0.10690423162583519,48,0.1458333333333333,0.3092269326683292,Q9LU21,Q9LU21,55.4,3.076e-18,pnsb3,PNSB3_ARATH,,GO:0005829;GO:0009535;GO:0009773;GO:0010598;GO:0046872;GO:0051537;GO:0140647
GF_00603,-0.0033764712920986,0.0033764712920986,Negative,-0.1185348155010035,0.0663604516572077,0.1514476614699332,68,0.1911764705882352,0.3097112860892388,B1WX40,B1WX40,87.2,5.959e-197,f16pa,F16PA_CROS5,,GO:0000287;GO:0005829;GO:0005986;GO:0006000;GO:0006002;GO:0006094;GO:0019253;GO:0030388;GO:0042132
GF_00405,-0.0035015704189424,0.0035015704189424,Negative,-0.0776523502954404,0.2894796328345603,0.1291759465478842,58,0.2241379310344827,0.3017902813299232,Q7MBB4,Q7MBB4,70.7,1.558e-252,ch602,CH602_GLOVI,,GO:0005524;GO:0009408;GO:0016853;GO:0042026;GO:0051082;GO:0051085;GO:0140662;GO:1990220
GF_02438,-0.0040915127040062,0.0040915127040062,Negative,-0.1633935993349958,0.0288567921795403,0.10690423162583519,48,0.1458333333333333,0.3092269326683292,P73407,P73407,81.7,4.166e-52,ccmk4,CCMK4_SYNY3,,GO:0015977;GO:0015979;GO:0031470;GO:0043886
GF_02096,-0.0041235411327028,0.0041235411327028,Negative,-0.1832856991637556,0.0144452228363428,0.10467706013363029,47,0.1276595744680851,0.3109452736318407,,,,,,,,
GF_00594,-0.0046977175088558,0.0046977175088558,Negative,-0.2109233006179571,0.0019919104974863,0.12472160356347439,56,0.1071428571428571,0.3180661577608142,B7KF17,B7KF17,84.9,2.911e-83,ssrp,SSRP_GLOC7,,GO:0003723;GO:0005829;GO:0070929
GF_00375,-0.0047526671619673,0.0047526671619673,Negative,-0.1170227621840525,0.0550517580649217,0.1714922048997773,77,0.1948051948051948,0.3118279569892473,B1WQT9,B1WQT9,84.7,4.265e-73,rs9,RS9_CROS5,,GO:0003723;GO:0003735;GO:0006412;GO:0022627
GF_00106,-0.0057186972172101,0.0057186972172101,Negative,-0.1830684596577017,0.0245286397563862,0.08908685968819599,40,0.125,0.3080684596577017,B7K1L1,B7K1L1,80.7,3.017e-14,psb30,PSB30_RIPO1,,GO:0009523;GO:0015979;GO:0031676
GF_02446,-0.0058047101641162,0.0058047101641162,Negative,-0.0851461038961038,0.2153074619096406,0.14253897550111358,64,0.21875,0.3038961038961039,B1WQR6,B1WQR6,90.0,1.225e-144,rs3,RS3_CROS5,,GO:0003729;GO:0003735;GO:0006412;GO:0019843;GO:0022627
GF_01233,-0.0058272963485018,0.0058272963485018,Negative,-0.2105134474327628,0.0089701806165716,0.08908685968819599,40,0.1,0.3105134474327628,Q7NI42,Q7NI42,64.4,5.397e-198,gatb,GATB_GLOVI,,GO:0005524;GO:0006412;GO:0050566;GO:0050567;GO:0070681
GF_00598,-0.0058421226699551,0.0058421226699551,Negative,-0.0893028846153846,0.1877654848123304,0.1447661469933185,65,0.2153846153846154,0.3046875,B7K818,B7K818,82.6,0.0,seca,SECA_GLOC7,,GO:0005524;GO:0005829;GO:0006605;GO:0008564;GO:0017038;GO:0031522;GO:0031676;GO:0043952;GO:0065002
GF_00388,-0.0062230631686007,0.0062230631686007,Negative,-0.098434762954173,0.0720652377093446,0.22717149220489977,102,0.2156862745098039,0.3141210374639769,P52208,P52208,80.3,9.663e-252,6pgd,6PGD_SYNY3,,GO:0004616;GO:0005829;GO:0009051;GO:0016054;GO:0019521;GO:0050661
GF_00862,-0.006443754119123,0.006443754119123,Negative,-0.031303602058319,0.7566082565827008,0.11804008908685969,53,0.2641509433962264,0.2954545454545454,Q88A84,Q88A84,21.3,4.596e-13,pqqe,PQQE_PSESM,,GO:0005506;GO:0009975;GO:0016491;GO:0018189;GO:0051539;GO:1904047
GF_00870,-0.0065823457364282,0.0065823457364282,Negative,-0.0689788800620034,0.3860971161312833,0.11581291759465479,52,0.2307692307692307,0.2997481108312342,P48959,P48959,75.6,2.0870000000000002e-26,rl35,RL35_SYNY3,,GO:0003735;GO:0006412;GO:0022625
GF_01088,-0.0065968785975326,0.0065968785975326,Negative,-0.133234872896527,0.055914069238933,0.12694877505567928,57,0.175438596491228,0.3086734693877551,P74739,P74739,85.6,7.015999999999999e-88,fur,FUR_SYNY3,,GO:0000976;GO:0003700;GO:0005737;GO:0008270;GO:0045892;GO:1900376
GF_00793,-0.007155410076653,0.007155410076653,Negative,-0.0954831332189822,0.2022300212034275,0.11804008908685969,53,0.2075471698113207,0.303030303030303,,,,,,,,
GF_00858,-0.0073311928961878,0.0073311928961878,Negative,-0.1257644110275689,0.0931196638287446,0.111358574610245,50,0.18,0.3057644110275689,B0JU82,B0JU82,95.1,0.0,pyrg,PYRG_MICAN,,GO:0003883;GO:0004359;GO:0005524;GO:0005829;GO:0019856;GO:0042802;GO:0044210;GO:0046872
GF_00597,-0.0074156059669176,0.0074156059669176,Negative,-0.0838486386709737,0.2613889633187884,0.12249443207126949,55,0.2181818181818181,0.3020304568527919,P74459,P74459,79.1,0.0,clpb1,CLPB1_SYNY3,,GO:0005524;GO:0005737;GO:0016887;GO:0034605;GO:0042026
GF_00794,-0.0074615662736856,0.0074615662736856,Negative,-0.1337715120340382,0.0196326685106587,0.19376391982182628,87,0.1839080459770115,0.3176795580110497,P73411,P73411,85.7,1.66e-295,g6pd,G6PD_SYNY3,,GO:0004345;GO:0005829;GO:0006006;GO:0009051;GO:0050661
GF_02316,-0.0076877877471924,0.0076877877471924,Negative,-0.2188179052585832,0.0009935421686582,0.13140311804008908,59,0.1016949152542373,0.3205128205128205,,,,,,,,
GF_01157,-0.0077673822716336,0.0077673822716336,Negative,-0.1611401157048116,0.0074005963259311,0.16926503340757237,76,0.1578947368421052,0.3190348525469169,P24559,P24559,52.8,1.3420000000000001e-104,pilt,PILT_PSEAE,,GO:0005524;GO:0005829;GO:0016887;GO:0043107;GO:0043108;GO:0044096
GF_00586,-0.0078905218711827,0.0078905218711827,Negative,-0.1172501984301966,0.093279672203281,0.1291759465478842,58,0.1896551724137931,0.3069053708439898,Q8DH98,Q8DH98,87.3,7.326e-36,rs18,RS18_THEVB,,GO:0003735;GO:0005840;GO:0006412;GO:0070181;GO:1990904
GF_00170,-0.0082555562558313,0.0082555562558313,Negative,-0.1600310856049737,0.0489972255494202,0.09131403118040089,41,0.1463414634146341,0.3063725490196078,O78439,O78439,41.3,6.553000000000001e-104,ycf46,YCF46_GUITH,,GO:0005524;GO:0009507;GO:0016887
GF_00201,-0.0083932809115315,0.0083932809115315,Negative,-0.0627118644067796,0.4043078897099372,0.13140311804008908,59,0.2372881355932203,0.3,Q31QG5,Q31QG5,64.6,1.054e-126,siga3,SIGA3_SYNE7,,GO:0003677;GO:0005737;GO:0006352;GO:0016987
GF_00944,-0.0088500067179518,0.0088500067179518,Negative,-0.2070498570974913,0.0053507785226604,0.10467706013363029,47,0.1063829787234042,0.3134328358208955,P74587,P74587,82.4,5.945e-206,cara,CARA_SYNY3,,GO:0004088;GO:0004359;GO:0005524;GO:0005737;GO:0005951;GO:0006207;GO:0006526;GO:0006541;GO:0044205
GF_00854,-0.0089055677236576,0.0089055677236576,Negative,-0.1633935993349958,0.0288567921795403,0.10690423162583519,48,0.1458333333333333,0.3092269326683292,B1XLP7,B1XLP7,98.4,7.055e-264,sat,SAT_PICP2,,GO:0000103;GO:0004781;GO:0005524;GO:0070814
GF_00384,-0.0092505654249352,0.0092505654249352,Negative,-0.1734246330110991,0.0112320174654514,0.12694877505567928,57,0.1403508771929824,0.3137755102040816,P74503,P74503,85.9,2.156e-289,kaic3,KAIC3_SYNY3,,GO:0000287;GO:0003677;GO:0004674;GO:0005524;GO:0006355;GO:0016787;GO:0042752
GF_00898,-0.0093449748503799,0.0093449748503799,Negative,-0.1470819304152637,0.0623508576061112,0.09799554565701558,44,0.1590909090909091,0.3061728395061728,P74117,P74117,76.8,1.11e-178,y1972,Y1972_SYNY3,,GO:0004518;GO:0046872
GF_00857,-0.0093699465042871,0.0093699465042871,Negative,-0.1645523740485683,0.0028790747016208,0.2071269487750557,93,0.1612903225806451,0.3258426966292135,B0JX58,B0JX58,91.9,3.578e-17,psbi,PSBI_MICAN,,GO:0009539;GO:0015979;GO:0031676
GF_00986,-0.0096404886787268,0.0096404886787268,Negative,-0.0949058693244739,0.0801275119634073,0.23385300668151449,105,0.219047619047619,0.313953488372093,Q31QW7,Q31QW7,78.4,3.299e-102,ccmp,CCMP_SYNE7,,GO:0015977;GO:0015979;GO:0031470;GO:0043886
GF_00983,-0.010231561579711,0.010231561579711,Negative,-0.0484900159524726,0.4022176828698535,0.23608017817371937,106,0.2547169811320754,0.3032069970845481,P74582,P74582,86.0,0.0,acnb,ACNB_SYNY3,,GO:0003729;GO:0003730;GO:0003994;GO:0005829;GO:0006099;GO:0019629;GO:0046872;GO:0047456;GO:0051539
GF_02447,-0.0105566912074987,0.0105566912074987,Negative,-0.0229716520039101,0.7903030711865959,0.1714922048997773,77,0.2727272727272727,0.2956989247311828,Q7MI49,Q7MI49,76.4,0.0,efg2,EFG2_VIBVY,,GO:0003746;GO:0003924;GO:0005525;GO:0005737;GO:0032790;GO:0097216
GF_01721,-0.0107408976682227,0.0107408976682227,Negative,-0.1358653697699552,0.0335378876690335,0.1514476614699332,68,0.1764705882352941,0.3123359580052493,B8HRF1,B8HRF1,85.7,3.077e-15,psai,PSAI_CYAP4,,GO:0009522;GO:0015979;GO:0031676
GF_00394,-0.0109411715710665,0.0109411715710665,Negative,-0.0858212631786382,0.2688136982784882,0.11358574610244988,51,0.2156862745098039,0.3015075376884422,,,,,,,,
GF_01815,-0.0112204632793663,0.0112204632793663,Negative,-0.088389712234997,0.1449658451574937,0.18262806236080179,82,0.2195121951219512,0.3079019073569482,Q9Z3G1,Q9Z3G1,87.1,1.968e-14,petg,PETG_SYNE7,,GO:0009512;GO:0015979;GO:0017004;GO:0031676;GO:0045158
GF_02101,-0.0112348398879854,0.0112348398879854,Negative,-0.1633935993349958,0.0288567921795403,0.10690423162583519,48,0.1458333333333333,0.3092269326683292,P48946,P48946,91.3,1.6369999999999999e-37,rs18,RS18_SYNY3,,GO:0003735;GO:0006412;GO:0022627;GO:0070181
GF_00381,-0.0112752427960172,0.0112752427960172,Negative,-0.1633935993349958,0.0288567921795403,0.10690423162583519,48,0.1458333333333333,0.3092269326683292,P16566,P16566,74.1,0.0,apce,APCE_MICDP,,GO:0015979;GO:0016829;GO:0030089;GO:0031676
GF_00399,-0.011737869785088,0.011737869785088,Negative,-0.1559775237357101,0.0304302871868275,0.11581291759465479,52,0.1538461538461538,0.3098236775818639,O78439,O78439,62.1,1.256e-188,ycf46,YCF46_GUITH,,GO:0005524;GO:0009507;GO:0016887
GF_00508,-0.0117382940472538,0.0117382940472538,Negative,-0.0188581245754924,0.738483102047248,0.45879732739420936,206,0.2815533980582524,0.3004115226337449,B1XQM2,B1XQM2,90.5,6.602e-95,phaa,PHAA_PICP2,,GO:0015979;GO:0030089;GO:0031676
GF_01224,-0.0120507322188188,0.0120507322188188,Negative,-0.0031903190319031,1.0,0.10022271714922049,45,0.2888888888888888,0.292079207920792,Q8YMF7,Q8YMF7,82.9,3.8269999999999995e-105,recr,RECR_NOSS1,,GO:0003677;GO:0006281;GO:0006310;GO:0008270
GF_00729,-0.0120675328321804,0.0120675328321804,Negative,-0.0246884975800638,0.698826903565152,0.26057906458797325,117,0.2735042735042735,0.2981927710843373,P26522,P26522,93.0,3.768e-236,nu1c,NU1C_SYNY3,,GO:0009060;GO:0016655;GO:0019684;GO:0031676;GO:0048038
GF_01508,-0.0122218972265629,0.0122218972265629,Negative,-0.1460083064143977,0.0381639867363116,0.12249443207126949,55,0.1636363636363636,0.3096446700507614,Q117D3,Q117D3,86.3,3.429e-33,psae,PSAE_TRIEI,,GO:0009538;GO:0015979;GO:0031676
GF_01812,-0.0122474483305356,0.0122474483305356,Negative,-0.1707769423558897,0.0193240904894762,0.111358574610245,50,0.14,0.3107769423558897,P72870,P72870,82.4,4.447e-84,apcd,APCD_SYNY3,,GO:0015979;GO:0030089;GO:0031676
GF_00627,-0.0123935926340256,0.0123935926340256,Negative,-0.1324417919245505,0.0336796083613659,0.1603563474387528,72,0.1805555555555555,0.3129973474801061,P80505,P80505,80.9,2.85e-179,g3p2,G3P2_SYNY3,,GO:0004365;GO:0005737;GO:0006006;GO:0006096;GO:0047100;GO:0050661;GO:0051287
GF_02449,-0.0126878282570398,0.0126878282570398,Negative,-0.1568480465649528,0.0215944155894667,0.1291759465478842,58,0.1551724137931034,0.3120204603580562,B1WWG9,B1WWG9,91.4,8.246e-59,ch10,CH10_CROS5,,GO:0005524;GO:0005737;GO:0044183;GO:0046872;GO:0051082;GO:0051085;GO:0051087
GF_00380,-0.0129577960597318,0.0129577960597318,Negative,-0.0631287494231656,0.4199799701022728,0.12249443207126949,55,0.2363636363636363,0.299492385786802,P73133,P73133,82.0,1.202e-222,argd,ARGD_SYNY3,,GO:0003992;GO:0005737;GO:0006526;GO:0030170;GO:0042802
GF_00706,-0.0131219789074552,0.0131219789074552,Negative,-0.0720381950312658,0.3177544579483913,0.1358574610244989,61,0.2295081967213114,0.3015463917525773,P72584,P72584,85.6,3.09e-205,acsf1,ACSF1_SYNY3,,GO:0005506;GO:0015979;GO:0015995;GO:0036068;GO:0048529
GF_00587,-0.0132946194213428,0.0132946194213428,Negative,-0.0525210084033613,0.390025363826569,0.20489977728285078,92,0.25,0.3025210084033613,,,,,,,,
GF_02076,-0.0135160330391007,0.0135160330391007,Negative,-0.1979404243555187,0.0007829367817464,0.17371937639198218,78,0.1282051282051282,0.3261455525606469,P19569,P19569,87.3,3.672e-77,psad,PSAD_SYNY3,,GO:0005886;GO:0009522;GO:0009538;GO:0015979
GF_00731,-0.0136254034717736,0.0136254034717736,Negative,-0.1008666047663262,0.0796638856825139,0.20044543429844097,90,0.2111111111111111,0.3119777158774373,P50093,P50093,28.8,1.975e-21,phb2,PHB2_CAEEL,,GO:0000423;GO:0002082;GO:0005739;GO:0005743;GO:0005886;GO:0006979;GO:0007005;GO:0007283;GO:0008406;GO:0009792;GO:0009986;GO:0030421;GO:0031966;GO:0035632;GO:0040018;GO:0042803;GO:0043051;GO:0048477;GO:0050821
GF_00626,-0.0142983717942307,0.0142983717942307,Negative,-0.0578534262280624,0.453421532987859,0.1291759465478842,58,0.2413793103448276,0.29923273657289,Q8DI43,Q8DI43,83.6,0.0,efg,EFG_THEVB,,GO:0003746;GO:0003924;GO:0005525;GO:0005737;GO:0032790
GF_00200,-0.0144099106611331,0.0144099106611331,Negative,-0.0740899561654278,0.3403561244394253,0.11804008908685969,53,0.2264150943396226,0.3005050505050505,B7JVC2,B7JVC2,88.7,2.4360000000000002e-99,apt,APT_RIPO1,,GO:0002055;GO:0003999;GO:0005737;GO:0006166;GO:0006168;GO:0016208;GO:0044209
GF_00942,-0.0148867915651084,0.0148867915651084,Negative,-0.0543220220639575,0.414061466963599,0.1714922048997773,77,0.2467532467532467,0.3010752688172043,O32271,O32271,49.7,2.289e-130,tuad,TUAD_BACSU,,GO:0000271;GO:0003979;GO:0005737;GO:0006065;GO:0051287;GO:0071555
GF_02077,-0.0149495325949721,0.0149495325949721,Negative,-0.0344157945840975,0.7525371551724973,0.10244988864142539,46,0.2608695652173913,0.2952853598014888,P72740,P72740,80.3,1.02e-252,dldh,DLDH_SYNY3,,GO:0004148;GO:0005886;GO:0006090;GO:0006103;GO:0045252;GO:0050660
GF_02434,-0.015128979399765,0.015128979399765,Negative,-0.0772827282728272,0.3633731819085737,0.10022271714922049,45,0.2222222222222222,0.2995049504950495,P74214,P74214,78.8,4.304e-252,srp54,SRP54_SYNY3,,GO:0003924;GO:0005525;GO:0006614;GO:0008312;GO:0016887;GO:0048500
GF_00617,-0.0156616724389695,0.0156616724389695,Negative,-0.0627118644067796,0.4043078897099372,0.13140311804008908,59,0.2372881355932203,0.3,,,,,,,,
GF_01970,-0.0158673251177474,0.0158673251177474,Negative,-0.1407648848326814,0.039098316959981,0.13140311804008908,59,0.1694915254237288,0.3102564102564102,P83689,P83689,83.1,7.288e-174,ocp,OCP_LIMMA,,GO:0009881;GO:0016037;GO:0030089;GO:0031404;GO:0031676
GF_01141,-0.0160564835691078,0.0160564835691078,Negative,-0.1013475771540287,0.100374153166536,0.1714922048997773,77,0.2077922077922078,0.3091397849462365,P74511,P74511,86.4,8.446e-117,y1949,Y1949_SYNY3,,GO:0031676
GF_00507,-0.016131283052403,0.016131283052403,Negative,-0.1089149400218102,0.1284231387329537,0.12472160356347439,56,0.1964285714285714,0.3053435114503817,B1XM04,B1XM04,84.6,8.617e-96,if3,IF3_PICP2,,GO:0003743;GO:0005829;GO:0016020;GO:0032790;GO:0043022
GF_02376,-0.0163006503365018,0.0163006503365018,Negative,-0.2037117117117116,0.0007165733228616,0.16481069042316257,74,0.1216216216216216,0.3253333333333333,P0A404,P0A404,79.3,8.385e-09,psam,PSAM_SYNEL,,GO:0009522;GO:0015979;GO:0031676
GF_02184,-0.0163357459449224,0.0163357459449224,Negative,-0.1655246094901267,0.0071505022396514,0.1603563474387528,72,0.1527777777777778,0.3183023872679045,Q55389,Q55389,87.9,3.456e-58,ftrc,FTRC_SYNY3,,GO:0009055;GO:0015979;GO:0016730;GO:0046872;GO:0051539;GO:0103012
GF_01737,-0.0164447464750492,0.0164447464750492,Negative,-0.1100259495163953,0.0251820162510806,0.30066815144766146,135,0.2148148148148148,0.3248407643312102,,,,,,,,
GF_01828,-0.0165868568051411,0.0165868568051411,Negative,-0.1225865009076406,0.0211963108023124,0.23608017817371937,106,0.1981132075471698,0.3206997084548105,P37101,P37101,80.7,2.225e-176,kppr,KPPR_SYNY3,,GO:0005524;GO:0005737;GO:0008974;GO:0019253
GF_02094,-0.0167239004298964,0.0167239004298964,Negative,-0.1707769423558897,0.0193240904894762,0.111358574610245,50,0.14,0.3107769423558897,B8DUT6,B8DUT6,18.7,4.2849999999999997e-23,phk,PHK_BIFA0,,GO:0000287;GO:0005975;GO:0016832
GF_01235,-0.0169734275101097,0.0169734275101097,Negative,-0.1163841807909604,0.0367338804463419,0.21158129175946547,95,0.2,0.3163841807909605,Q5N1P6,Q5N1P6,85.4,2.8579999999999997e-103,clpp3,CLPP3_SYNP6,,GO:0004176;GO:0004252;GO:0005737;GO:0006515;GO:0009368;GO:0051117
GF_00210,-0.0170470737500107,0.0170470737500107,Negative,-0.0641909814323607,0.2139939405777636,0.289532293986637,130,0.2461538461538461,0.3103448275862069,Q8DJD3,Q8DJD3,83.6,7.193e-102,efp,EFP_THEVB,,GO:0003746;GO:0005737;GO:0043043
GF_01594,-0.0172676782153971,0.0172676782153971,Negative,-0.1769789755891068,0.0031254917423074,0.16926503340757237,76,0.1447368421052631,0.3217158176943699,B0JTA8,B0JTA8,85.3,5.582e-11,psbt,PSBT_MICAN,,GO:0009539;GO:0015979;GO:0031676
GF_01089,-0.0173596398397627,0.0173596398397627,Negative,-0.1460083064143977,0.0381639867363116,0.12249443207126949,55,0.1636363636363636,0.3096446700507614,B0JN63,B0JN63,86.3,1.239e-19,rl34,RL34_MICAN,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_02442,-0.0179918000876133,0.0179918000876133,Negative,-0.1466492602262837,0.0229649562401586,0.14699331848552338,66,0.1666666666666666,0.3133159268929504,B1WPY4,B1WPY4,94.0,1.1250000000000001e-275,glya,GLYA_CROS5,,GO:0004372;GO:0005829;GO:0019264;GO:0030170;GO:0035999
GF_00950,-0.0184621181338015,0.0184621181338015,Negative,-0.1777271846541368,0.0128147720916727,0.11581291759465479,52,0.1346153846153846,0.3123425692695214,O83092,O83092,42.2,7.948e-75,rir2,RIR2_TREPA,,GO:0004748;GO:0009263;GO:0046872
GF_00385,-0.0186454129591718,0.0186454129591718,Negative,-0.2129591836734694,0.0034028562394238,0.1091314031180401,49,0.1020408163265306,0.315,Q8DHX4,Q8DHX4,39.4,1.192e-97,nu4c2,NU4C2_THEVB,,GO:0008137;GO:0015990;GO:0031676;GO:0042773;GO:0048039
GF_00880,-0.0186698147230967,0.0186698147230967,Negative,-0.0545717076485327,0.2618253635138471,0.37193763919821826,167,0.2574850299401197,0.3120567375886525,Q8YQM6,Q8YQM6,85.9,7.808e-231,trpb2,TRPB2_NOSS1,,GO:0004834;GO:0005737
GF_01142,-0.0188724541506337,0.0188724541506337,Negative,-0.09668911335578,0.243855112719124,0.09799554565701558,44,0.2045454545454545,0.3012345679012346,P06539,P06539,92.0,1.155e-104,phcb,PHCB_SYNE7,,GO:0015979;GO:0030089;GO:0031676
GF_00367,-0.0189487740933165,0.0189487740933165,Negative,-0.0808865860679332,0.2460218008564034,0.1403118040089087,63,0.2222222222222222,0.3031088082901554,,,,,,,,
GF_00805,-0.0191399414059635,0.0191399414059635,Negative,-0.062139037433155,0.3465575082095975,0.16703786191536749,75,0.24,0.302139037433155,B0JHZ4,B0JHZ4,84.6,1.2069999999999999e-37,rs17,RS17_MICAN,,GO:0003735;GO:0006412;GO:0019843;GO:0022627
GF_01175,-0.0194767880352259,0.0194767880352259,Negative,-0.1993046501521077,0.0028353248291305,0.13140311804008908,59,0.1186440677966101,0.3179487179487179,A5GN76,A5GN76,80.4,6.376e-56,kaib,KAIB_SYNPW,,GO:0007623
GF_00947,-0.0197077401573342,0.0197077401573342,Negative,-0.0018122508155128,1.0,0.2071269487750557,93,0.2903225806451613,0.2921348314606741,Q9R6X4,Q9R6X4,84.3,1.1110000000000001e-271,zds,ZDS_NOSS1,,GO:0016117;GO:0016719
GF_00352,-0.0198448527680816,0.0198448527680816,Negative,-0.0487012987012986,0.5188105564878417,0.14253897550111358,64,0.25,0.2987012987012987,B1WQ23,B1WQ23,99.9,9.453e-200,syga,SYGA_CROS5,,GO:0004820;GO:0005524;GO:0005829;GO:0006426
GF_00705,-0.020003869013511,0.020003869013511,Negative,-0.0140336808340015,0.9871485579857776,0.0957683741648107,43,0.2790697674418604,0.293103448275862,Q8YNB0,Q8YNB0,73.5,6.214e-07,psam,PSAM_NOSS1,,GO:0009522;GO:0015979;GO:0031676
GF_01593,-0.0200347513311922,0.0200347513311922,Negative,-0.2157894736842105,0.002706253325764,0.111358574610245,50,0.1,0.3157894736842105,P72966,P72966,80.8,2.092e-136,btpa,BTPA_SYNY3,,
GF_02180,-0.0200399406317089,0.0200399406317089,Negative,-0.1288867790173273,0.0476106470657373,0.14699331848552338,66,0.1818181818181818,0.3107049608355091,B0BZL2,B0BZL2,83.3,3.474e-282,atpa1,ATPA1_ACAM1,,GO:0005524;GO:0031676;GO:0043531;GO:0045259;GO:0046933
GF_01194,-0.0201050016375085,0.0201050016375085,Negative,-0.2201297179026334,0.0004473596293941,0.1492204899777283,67,0.1044776119402985,0.3246073298429319,P12975,P12975,84.6,1.8199999999999998e-33,psae,PSAE_SYNY3,,GO:0009538;GO:0015979;GO:0031676
GF_02521,-0.0202029211362324,0.0202029211362324,Negative,-0.0066690066690066,1.0,0.0935412026726058,42,0.2857142857142857,0.2923832923832923,P36265,P36265,77.5,7.324e-101,nusg,NUSG_SYNY3,,GO:0005829;GO:0006353;GO:0031564;GO:0032784;GO:0140673
GF_00358,-0.0203070757774366,0.0203070757774366,Negative,-0.0234310058187863,0.8654096153979164,0.10690423162583519,48,0.2708333333333333,0.2942643391521197,P72848,P72848,84.2,6.118e-190,hem6,HEM6_SYNY3,,GO:0004109;GO:0005737;GO:0006782;GO:0015995;GO:0042803;GO:0046872
GF_01045,-0.0204947806438841,0.0204947806438841,Negative,-0.1211439287388654,0.093493064844179,0.12026726057906459,54,0.1851851851851851,0.3063291139240506,B1XIE1,B1XIE1,84.7,2.084e-31,psbh,PSBH_PICP2,,GO:0009523;GO:0015979;GO:0031676;GO:0042301;GO:0050821
