assembly_accession,nifH_present,nifH_best_evalue,nifH_best_ref,nifD_present,nifD_best_evalue,nifD_best_ref,nifK_present,nifK_best_evalue,nifK_best_ref,best_hit_ids,download_ok,nifHDK_core_call,organism_name,assembly_level,number_of_contigs,contig_n50,number_of_scaffolds,scaffold_n50,total_ungapped_length,gc_percent,coverage,annotation_name,annotation_date,checkm_completeness,checkm_contamination,genome_notes,derived_from_metagenome,annotation_fails_MAG_check,checkm_version,checkm_source
GCF_001904645.1,1,1.60E-162,nifH-local_aln_i2.1_12182023,1,6.40E-255,nifD-local_aln_i2.1_12182023,1,1.50E-253,nifK-local_aln_i2.1_12182023,H=WP_172451471.1;D=WP_073556213.1;K=WP_073556214.1,1,1,"{'infraspecific_names': {'strain': 'NIES-592'}, 'organism_name': 'Fischerella major NIES-592', 'tax_id': 210994}",Scaffold,41,287222,34,395206,5639496,41,156.36,GCF_001904645.1-RS_2025_08_27,,98.13,0.97,,0,0,v1.2.4,structured
GCF_020829495.1,1,9.70E-161,nifH-local_aln_i2.1_12182023,1,3.50E-102,nifD-local_aln_i2.1_12182023,1,2.10E-244,nifK-local_aln_i2.1_12182023,H=WP_162397600.1;D=WP_229484035.1;K=WP_229484033.1,1,1,"{'infraspecific_names': {'strain': 'CHAB 5714'}, 'organism_name': 'Nostoc favosum CHAB5714', 'tax_id': 2780399}",Scaffold,258,73898,244,75275,8512220,42.5,100,GCF_020829495.1-RS_2025_08_03,,98.11,2.89,,0,0,v1.2.4,structured
GCF_036917455.1,1,2.60E-161,nifH-local_aln_i2.1_12182023,1,8.60E-237,nifD-local_aln_i2.1_12182023,1,1.20E-244,nifK-local_aln_i2.1_12182023,H=WP_334912540.1;D=WP_334912542.1;K=WP_334913918.1,1,1,"{'infraspecific_names': {'isolate': 'P1574 bin 1'}, 'organism_name': 'Nostoc sp.', 'tax_id': 1180}",Contig,267,42444,267,42444,6771519,41.5,81,GCF_036917455.1-RS_2025_08_26,,98.11,1.92,,0,0,v1.2.4,structured
GCF_036916655.1,1,4.60E-162,nifH-local_aln_i2.1_12182023,1,3.20E-238,nifD-local_aln_i2.1_12182023,1,1.30E-244,nifK-local_aln_i2.1_12182023,H=WP_334696985.1;D=WP_334696984.1;K=WP_334696537.1,1,1,"{'infraspecific_names': {'isolate': 'S62 bin 9'}, 'organism_name': 'Nostoc sp.', 'tax_id': 1180}",Contig,132,128665,132,128665,7487090,41.5,96,GCF_036916655.1-RS_2025_08_26,,98.11,1.65,,0,0,v1.2.4,structured
GCF_002608145.1,1,8.30E-162,nifH-local_aln_i2.1_12182023,1,1.40E-239,nifD-local_aln_i2.1_12182023,1,3.20E-247,nifK-local_aln_i2.1_12182023,H=WP_099068216.1;D=WP_244918148.1;K=WP_099068247.1,1,1,"{'infraspecific_names': {'strain': 'z8'}, 'organism_name': 'Nostoc linckia z8', 'tax_id': 1628746}",Scaffold,310,51065,307,52343,9054479,41,63.51,GCF_002608145.1-RS_2025_08_23,,98.1,6.03,,0,0,v1.2.4,structured
GCF_002246015.1,1,3.60E-161,nifH-local_aln_i2.1_12182023,1,6.70E-238,nifD-local_aln_i2.1_12182023,1,2.40E-244,nifK-local_aln_i2.1_12182023,H=WP_094349933.1;D=WP_094349934.1;K=WP_094349961.1,1,1,"{'infraspecific_names': {'strain': '210A'}, 'organism_name': ""Nostoc sp. 'Peltigera membranacea cyanobiont' 210A"", 'tax_id': 2014529}",Scaffold,73,210557,30,724396,8325913,41.5,90,GCF_002246015.1-RS_2025_08_25,,98.1,3.51,,0,0,v1.2.4,structured
GCF_011009555.1,1,6.70E-160,nifH-local_aln_i2.1_12182023,1,1.30E-248,nifD-local_aln_i2.1_12182023,1,1.00E-230,nifK-local_aln_i2.1_12182023,H=WP_163659252.1;D=WP_163698937.1;K=WP_163698936.1,1,1,"{'infraspecific_names': {'strain': 'CCMR0081'}, 'organism_name': 'Adonisia turfae CCMR0081', 'tax_id': 2292702}",Scaffold,359,51381,17,7693661,8660379,47.5,150,GCF_011009555.1-RS_2025_06_06,,98.1,1.49,,0,0,v1.2.3,structured
GCF_005402885.1,1,3.10E-51,nifH-local_aln_i2.1_12182023,1,1.20E-237,nifD-local_aln_i2.1_12182023,1,1.90E-249,nifK-local_aln_i2.1_12182023,H=WP_096572308.1;D=WP_096568580.1;K=WP_096568533.1,1,1,"{'infraspecific_names': {'strain': 'NIES-1949'}, 'organism_name': 'Sphaerospermopsis reniformis', 'tax_id': 531300}",Contig,680,20007,680,20007,6025023,37.5,21,GCF_005402885.1-RS_2025_08_26,,98.1,0.71,,0,0,v1.2.4,structured
GCF_028330985.1,1,6.30E-147,nifH-local_aln_i2.1_12182023,1,2.70E-208,nifD-local_aln_i2.1_12182023,1,2.10E-187,nifK-local_aln_i2.1_12182023,H=WP_271937326.1;D=WP_390889968.1;K=WP_271937333.1,1,1,"{'infraspecific_names': {'strain': 'CS-1145'}, 'organism_name': 'Roseofilum reptotaenium CS-1145', 'tax_id': 3021782}",Contig,113,76138,113,76138,5665572,45,30,GCF_028330985.1-RS_2024_10_11,,98.1,0.27,,0,0,v1.2.3,structured
GCF_040328315.1,1,1.00E-162,nifH-local_aln_i2.1_12182023,1,2.40E-255,nifD-local_aln_i2.1_12182023,1,1.30E-247,nifK-local_aln_i2.1_12182023,H=WP_352529094.1;D=WP_352529092.1;K=WP_352529090.1,1,1,"{'infraspecific_names': {'strain': 'BRSZ'}, 'organism_name': 'Gloeocapsa sp. BRSZ', 'tax_id': 3160964}",Scaffold,45,543782,42,552304,6082118,43.5,418,GCF_040328315.1-RS_2024_06_26,,98.09,5.34,,0,0,v1.2.2,structured
GCF_040223135.1,1,7.10E-147,nifH-local_aln_i2.1_12182023,1,1.40E-207,nifD-local_aln_i2.1_12182023,1,1.10E-187,nifK-local_aln_i2.1_12182023,H=WP_446356375.1;D=WP_446368722.1;K=WP_446368658.1,1,1,"{'infraspecific_names': {'isolate': 'G3-WIS-01'}, 'organism_name': 'Coleofasciculus sp. G3-WIS-01', 'tax_id': 3069528}",Contig,291,36485,291,36485,7167542,45.5,1267,GCF_040223135.1-RS_2025_09_26,,98.09,0.27,,0,0,v1.2.4,structured
GCF_002368315.1,1,5.50E-161,nifH-local_aln_i2.1_12182023,1,5.40E-255,nifD-local_aln_i2.1_12182023,1,7.30E-211,nifK-local_aln_i2.1_12182023,H=WP_096676010.1;D=WP_096673082.1;K=WP_096673080.1,1,1,"{'infraspecific_names': {'strain': 'NIES-4106'}, 'organism_name': 'Fischerella sp. NIES-4106', 'tax_id': 2005456}",Chromosome,14,2751013,9,6177244,7250844,40,102,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,98.06,1.6,,0,0,v1.2.2,structured
GCF_015207865.1,1,3.60E-51,nifH-local_aln_i2.1_12182023,1,3.20E-235,nifD-local_aln_i2.1_12182023,1,6.60E-249,nifK-local_aln_i2.1_12182023,H=WP_027400713.1;D=WP_035083244.1;K=WP_027404275.1,1,1,"{'infraspecific_names': {'strain': 'LEGE 00246'}, 'organism_name': 'Dolichospermum sp. LEGE 00246', 'tax_id': 1828605}",Contig,779,10796,779,10796,5708300,39,30,GCF_015207865.1-RS_2024_08_17,,98.06,0.71,,0,0,v1.2.3,structured
GCF_045865695.1,1,8.70E-126,nifH-local_aln_i2.1_12182023,1,1.70E-182,nifD-local_aln_i2.1_12182023,1,5.60E-252,nifK-local_aln_i2.1_12182023,H=WP_407885691.1;D=WP_407884980.1;K=WP_407885008.1,1,1,"{'infraspecific_names': {'strain': 'NUACC26'}, 'organism_name': 'Scytonema sp. NUACC26', 'tax_id': 3140176}",Contig,255,82226,255,82226,11295600,41.5,,GCF_045865695.1-RS_2024_12_11,,98.03,4.98,,0,0,v1.2.3,structured
GCF_014698385.1,1,7.60E-51,nifH-local_aln_i2.1_12182023,1,1.70E-08,nifD-local_aln_i2.1_12182023,1,7.90E-06,nifK-local_aln_i2.1_12182023,H=WP_006616040.1;D=WP_006618246.1;K=WP_006618246.1,1,1,"{'infraspecific_names': {'strain': 'FACHB-971'}, 'organism_name': 'Limnospira platensis FACHB-971', 'tax_id': 2692893}",Contig,315,39263,315,39263,5624234,44.5,50,GCF_014698385.1-RS_2025_06_22,,98.03,3.43,,0,0,v1.2.3,structured
GCF_047461695.1,1,1.00E-159,nifH-local_aln_i2.1_12182023,1,5.60E-252,nifD-local_aln_i2.1_12182023,1,5.50E-234,nifK-local_aln_i2.1_12182023,H=WP_011430651.1;D=WP_099813105.1;K=WP_011430649.1,1,1,"{'infraspecific_names': {'strain': 'R6-7'}, 'organism_name': 'Synechococcus sp. R6-7', 'tax_id': 2291958}",Contig,551,7741,551,7741,2804242,58.5,24.5,GCF_047461695.1-RS_2025_02_06,,98.03,0.71,,0,0,v1.2.3,structured
GCF_041928555.1,1,4.50E-162,nifH-local_aln_i2.1_12182023,1,6.50E-259,nifD-local_aln_i2.1_12182023,1,2.10E-244,nifK-local_aln_i2.1_12182023,H=WP_374913004.1;D=WP_374913006.1;K=WP_280652373.1,1,1,"{'infraspecific_names': {'strain': 'BLCC-F215'}, 'organism_name': 'Umezakia ovalisporum BLCC-F215', 'tax_id': 3342753}",Contig,139,48914,139,48914,4333021,41,174,GCF_041928555.1-RS_2024_12_29,,98.03,0.31,,0,0,v1.2.3,structured
GCF_963920825.1,1,1.90E-51,nifH-local_aln_i2.1_12182023,1,6.80E-259,nifD-local_aln_i2.1_12182023,1,2.10E-244,nifK-local_aln_i2.1_12182023,H=WP_280652132.1;D=WP_280652374.1;K=WP_280652373.1,1,1,"{'infraspecific_names': {'isolate': 'Umezakia ovalisporum UAM292'}, 'organism_name': 'Umezakia ovalisporum UAM290', 'tax_id': 459674}",Contig,458,68369,458,68369,4499791,41,95,GCF_963920825.1-RS_2025_02_08,,98.03,0.21,,0,0,v1.2.3,structured
GCF_014696815.1,1,6.00E-51,nifH-local_aln_i2.1_12182023,1,5.10E-236,nifD-local_aln_i2.1_12182023,1,1.30E-248,nifK-local_aln_i2.1_12182023,H=WP_039203628.1;D=WP_190382218.1;K=WP_039201005.1,1,1,"{'infraspecific_names': {'strain': 'FACHB-1040'}, 'organism_name': 'Aphanizomenon flos-aquae FACHB-1040', 'tax_id': 2692887}",Contig,155,58342,155,58342,5786747,38.5,50,GCF_014696815.1-RS_2025_04_05,,98.03,0.21,,0,0,v1.2.3,structured
GCF_963920845.1,1,1.90E-51,nifH-local_aln_i2.1_12182023,1,6.80E-259,nifD-local_aln_i2.1_12182023,1,2.10E-244,nifK-local_aln_i2.1_12182023,H=WP_280652132.1;D=WP_280652374.1;K=WP_280652373.1,1,1,"{'infraspecific_names': {'isolate': 'Umezakia ovalisporum UAM290'}, 'organism_name': 'Umezakia ovalisporum UAM290', 'tax_id': 459674}",Contig,249,68308,249,68308,4371465,41,93,GCF_963920845.1-RS_2025_02_08,,98.03,0.11,,0,0,v1.2.3,structured
GCF_041928605.1,1,4.50E-162,nifH-local_aln_i2.1_12182023,1,6.80E-259,nifD-local_aln_i2.1_12182023,1,2.10E-244,nifK-local_aln_i2.1_12182023,H=WP_374913004.1;D=WP_280652374.1;K=WP_280652373.1,1,1,"{'infraspecific_names': {'strain': 'BLCC-F208'}, 'organism_name': 'Umezakia ovalisporum BLCC-F208', 'tax_id': 3342749}",Contig,175,41305,175,41305,4366067,41,210,GCF_041928605.1-RS_2024_12_29,,98.03,0.11,,0,0,v1.2.3,structured
GCF_904830935.1,1,1.60E-51,nifH-local_aln_i2.1_12182023,1,4.00E-09,nifD-local_aln_i2.1_12182023,1,6.60E-06,nifK-local_aln_i2.1_12182023,H=WP_227350274.1;D=WP_254035358.1;K=WP_254035358.1,1,1,"{'infraspecific_names': {'strain': 'No.976'}, 'organism_name': 'Planktothrix agardhii', 'tax_id': 1160}",Complete Genome,6,4748184,6,4748184,4904228,39.5,389,GCF_904830935.1-RS_2025_05_21,,98.02,2.81,,0,0,v1.2.3,structured
GCF_965655815.1,1,4.70E-53,nifH-local_aln_i2.1_12182023,1,4.50E-09,nifD-local_aln_i2.1_12182023,1,7.50E-07,nifK-local_aln_i2.1_12182023,H=WP_011132178.1;D=WP_438949373.1;K=WP_438949373.1,1,1,"{'infraspecific_names': {'isolate': 'AGTU_34_bin_4_strict'}, 'organism_name': 'Prochlorococcus sp.', 'tax_id': 1220}",Scaffold,23,255375,16,302954,1538865,31,219,GCF_965655815.1-RS_2025_08_06,,98.02,0.5,,0,0,v1.2.4,structured
GCF_002870795.1,1,1.60E-162,nifH-local_aln_i2.1_12182023,1,2.70E-255,nifD-local_aln_i2.1_12182023,1,7.30E-254,nifK-local_aln_i2.1_12182023,H=WP_172451471.1;D=WP_102185036.1;K=WP_009459214.1,1,1,"{'infraspecific_names': {'strain': 'CCMEE 5194'}, 'organism_name': 'Fischerella thermalis CCMEE 5194', 'tax_id': 2026246}",Scaffold,663,12578,604,13299,5168941,41,18,GCF_002870795.1-RS_2024_09_03,,98.02,0.27,,0,0,v1.2.4,structured
GCF_034530975.1,1,1.70E-162,nifH-local_aln_i2.1_12182023,1,1.10E-101,nifD-local_aln_i2.1_12182023,1,9.40E-244,nifK-local_aln_i2.1_12182023,H=WP_322674540.1;D=WP_322683918.1;K=WP_322674575.1,1,1,"{'infraspecific_names': {'isolate': 'DedQUE07'}, 'organism_name': 'Nostoc sp. DedQUE07', 'tax_id': 3075392}",Contig,92,153155,92,153155,7954165,41.5,546.57,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,98.01,3.39,,0,0,v1.2.2,structured
GCF_000464845.1,1,1.70E-51,nifH-local_aln_i2.1_12182023,1,2.90E-09,nifD-local_aln_i2.1_12182023,1,4.30E-06,nifK-local_aln_i2.1_12182023,H=WP_026794315.1;D=WP_026786121.1;K=WP_026786121.1,1,1,"{'infraspecific_names': {'strain': 'NIVA-CYA 98'}, 'organism_name': 'Planktothrix prolifica NIVA-CYA 98', 'tax_id': 329562}",Scaffold,111,84279,4,5441962,5737366,39.5,40,GCF_000464845.1-RS_2025_04_15,,98.01,2.78,,0,0,v1.2.3,structured
GCF_000155555.1,1,9.20E-146,nifH-local_aln_i2.1_12182023,1,4.80E-209,nifD-local_aln_i2.1_12182023,1,2.40E-187,nifK-local_aln_i2.1_12182023,H=WP_006099029.1;D=WP_006098789.1;K=WP_006098996.1,1,1,"{'infraspecific_names': {'strain': 'PCC 7420'}, 'organism_name': 'Coleofasciculus chthonoplastes PCC 7420', 'tax_id': 118168}",Scaffold,142,120446,57,269427,8679041,45.5,,GCF_000155555.1-RS_2024_10_11,,98.01,1.19,,0,0,v1.2.3,structured
GCF_022701275.1,1,1.20E-50,nifH-local_aln_i2.1_12182023,1,1.60E-11,nifD-local_aln_i2.1_12182023,1,4.80E-06,nifK-local_aln_i2.1_12182023,H=WP_006634709.1;D=WP_006634739.1;K=WP_006634739.1,1,1,"{'infraspecific_names': {'strain': 'PCC9802'}, 'organism_name': 'Microcoleus vaginatus PCC 9802', 'tax_id': 669365}",Complete Genome,1,6698371,1,6698371,6698371,46,116,GCF_022701275.1-RS_2025_09_13,,98.01,0.6,,0,0,v1.2.4,structured
GCF_000317025.1,1,5.50E-160,nifH-local_aln_i2.1_12182023,1,2.10E-258,nifD-local_aln_i2.1_12182023,1,3.90E-243,nifK-local_aln_i2.1_12182023,H=WP_371265304.1;D=WP_015145032.1;K=WP_015145033.1,1,1,"{'infraspecific_names': {'strain': 'PCC 7327'}, 'organism_name': 'Pleurocapsa sp. PCC 7327', 'tax_id': 118163}",Complete Genome,1,4986817,1,4986817,4986817,45,30,GCF_000317025.1-RS_2024_08_22,,98.01,0.57,,0,0,v1.2.3,structured
GCF_014698235.1,1,4.00E-50,nifH-local_aln_i2.1_12182023,1,5.00E-11,nifD-local_aln_i2.1_12182023,1,8.20E-07,nifK-local_aln_i2.1_12182023,H=WP_099533688.1;D=WP_190532914.1;K=WP_190532914.1,1,1,"{'infraspecific_names': {'strain': 'FACHB-406'}, 'organism_name': 'Limnothrix sp. FACHB-406', 'tax_id': 2692817}",Contig,38,208971,38,208971,4496824,55.5,50,GCF_014698235.1-RS_2024_08_17,,98.01,,,0,0,v1.2.3,structured
GCF_014696485.1,1,5.90E-50,nifH-local_aln_i2.1_12182023,1,5.70E-11,nifD-local_aln_i2.1_12182023,1,7.50E-07,nifK-local_aln_i2.1_12182023,H=WP_190354602.1;D=WP_190353461.1;K=WP_190353461.1,1,1,"{'infraspecific_names': {'strain': 'FACHB-1083'}, 'organism_name': 'Limnothrix sp. FACHB-1083', 'tax_id': 2692815}",Contig,30,303969,30,303969,4591790,55.5,50,GCF_014696485.1-RS_2024_08_17,,98.01,,,0,0,v1.2.3,structured
GCF_047461735.1,1,1.00E-159,nifH-local_aln_i2.1_12182023,1,5.60E-252,nifD-local_aln_i2.1_12182023,1,5.50E-234,nifK-local_aln_i2.1_12182023,H=WP_011430651.1;D=WP_099813105.1;K=WP_011430649.1,1,1,"{'infraspecific_names': {'strain': 'R6-6'}, 'organism_name': 'Synechococcus sp. R6-6', 'tax_id': 2291957}",Contig,618,6737,618,6737,2801882,58.5,21.5,GCF_047461735.1-RS_2025_02_06,,98,2.21,,0,0,v1.2.3,structured
GCF_036917135.1,1,2.70E-161,nifH-local_aln_i2.1_12182023,1,2.10E-238,nifD-local_aln_i2.1_12182023,1,1.10E-243,nifK-local_aln_i2.1_12182023,H=WP_334956781.1;D=WP_334956783.1;K=WP_334956839.1,1,1,"{'infraspecific_names': {'isolate': 'P3068 bin 7'}, 'organism_name': 'Nostoc sp.', 'tax_id': 1180}",Contig,93,122962,93,122962,7137981,42,140,GCF_036917135.1-RS_2025_08_26,,98,2.09,,0,0,v1.2.4,structured
GCF_034531255.1,1,2.20E-161,nifH-local_aln_i2.1_12182023,1,4.00E-102,nifD-local_aln_i2.1_12182023,1,1.20E-242,nifK-local_aln_i2.1_12182023,H=WP_322729720.1;D=WP_322727617.1;K=WP_322727445.1,1,1,"{'infraspecific_names': {'isolate': 'ChiQUE01b'}, 'organism_name': 'Nostoc sp. ChiQUE01b', 'tax_id': 3075376}",Scaffold,232,78242,207,92566,9689054,41.5,287.42,GCF_034531255.1-RS_2025_02_19,,97.98,5.23,,0,0,v1.2.3,structured
GCF_043099735.1,1,9.70E-161,nifH-local_aln_i2.1_12182023,1,3.30E-102,nifD-local_aln_i2.1_12182023,1,1.60E-244,nifK-local_aln_i2.1_12182023,H=WP_322639553.1;D=WP_114083659.1;K=WP_392530383.1,1,1,"{'infraspecific_names': {'strain': 'C117'}, 'organism_name': 'Nostoc sp. C117', 'tax_id': 3349875}",Complete Genome,5,7883191,5,7883191,8449107,41,1,GCF_043099735.1-RS_2024_10_15,,97.98,2.87,,0,0,v1.2.3,structured
GCF_000426925.1,1,2.00E-51,nifH-local_aln_i2.1_12182023,1,2.10E-237,nifD-local_aln_i2.1_12182023,1,2.10E-83,nifK-local_aln_i2.1_12182023,H=WP_028082967.1;D=WP_051289533.1;K=WP_028084339.1,1,1,"{'infraspecific_names': {'strain': 'AWQC310F'}, 'organism_name': 'Dolichospermum circinale AWQC310F', 'tax_id': 553470}",Scaffold,372,21892,82,119350,4405846,37.5,100,GCF_000426925.1-RS_2025_02_08,,97.98,2.43,,0,0,v1.2.3,structured
GCF_963860105.1,1,6.00E-154,nifH-local_aln_i2.1_12182023,1,2.30E-254,nifD-local_aln_i2.1_12182023,1,2.70E-238,nifK-local_aln_i2.1_12182023,H=WP_007305800.1;D=WP_007305801.1;K=WP_007305802.1,1,1,"{'infraspecific_names': {'isolate': 'ena-yuan-GCF_000167195.1'}, 'organism_name': 'Crocosphaera watsonii WH 8501', 'tax_id': 165597}",Scaffold,325,32719,323,32719,6238156,37,95,GCF_963860105.1-RS_2025_04_06,,97.98,,,0,0,v1.2.3,structured
GCF_000167195.1,1,6.00E-154,nifH-local_aln_i2.1_12182023,1,2.30E-254,nifD-local_aln_i2.1_12182023,1,2.70E-238,nifK-local_aln_i2.1_12182023,H=WP_007305800.1;D=WP_007305801.1;K=WP_007305802.1,1,1,"{'infraspecific_names': {'strain': 'WH 8501'}, 'organism_name': 'Crocosphaera watsonii WH 8501', 'tax_id': 165597}",Scaffold,325,32719,323,32719,6238156,37,,GCF_000167195.1-RS_2025_01_23,,97.98,,,0,0,v1.2.3,structured
GCF_046480435.1,1,7.60E-51,nifH-local_aln_i2.1_12182023,1,1.10E-08,nifD-local_aln_i2.1_12182023,1,3.80E-06,nifK-local_aln_i2.1_12182023,H=WP_006616040.1;D=WP_410223413.1;K=WP_410223413.1,1,1,"{'infraspecific_names': {'strain': 'PCC 7345'}, 'organism_name': 'Limnospira platensis PCC 7345', 'tax_id': 129975}",Scaffold,582,23343,360,32886,5908457,44.5,160,GCF_046480435.1-RS_2025_01_04,,97.97,7.52,,0,0,v1.2.3,structured
GCF_036917735.1,1,3.50E-162,nifH-local_aln_i2.1_12182023,1,3.60E-256,nifD-local_aln_i2.1_12182023,1,2.90E-245,nifK-local_aln_i2.1_12182023,H=WP_292793127.1;D=WP_335175212.1;K=WP_335175210.1,1,1,"{'infraspecific_names': {'isolate': 'P8926 bin 12'}, 'organism_name': 'Nostoc sp.', 'tax_id': 1180}",Contig,186,72212,186,72212,7279901,42.5,80,GCF_036917735.1-RS_2025_08_26,,97.97,2.41,,0,0,v1.2.4,structured
GCF_014697105.1,1,4.40E-163,nifH-local_aln_i2.1_12182023,1,8.60E-240,nifD-local_aln_i2.1_12182023,1,1.20E-256,nifK-local_aln_i2.1_12182023,H=WP_190408029.1;D=WP_190408030.1;K=WP_190408040.1,1,1,"{'infraspecific_names': {'strain': 'FACHB-260'}, 'organism_name': 'Anabaena subtropica FACHB-260', 'tax_id': 2692884}",Contig,105,108475,105,108475,5809825,41,50,GCF_014697105.1-RS_2024_10_11,,97.95,2.36,,0,0,v1.2.3,structured
GCF_050015995.1,1,3.20E-158,nifH-local_aln_i2.1_12182023,1,1.90E-249,nifD-local_aln_i2.1_12182023,1,1.40E-237,nifK-local_aln_i2.1_12182023,H=WP_426582637.1;D=WP_426582634.1;K=WP_426582632.1,1,1,"{'infraspecific_names': {'strain': 'BLCC-M229'}, 'organism_name': 'Dapis sp. BLCC M229', 'tax_id': 3400188}",Scaffold,484,34819,322,50307,9913295,36.5,95.5,GCF_050015995.1-RS_2025_04_30,,97.95,1.93,,0,0,v1.2.3,structured
GCF_047461935.1,1,1.00E-159,nifH-local_aln_i2.1_12182023,1,5.60E-252,nifD-local_aln_i2.1_12182023,1,6.80E-234,nifK-local_aln_i2.1_12182023,H=WP_011430651.1;D=WP_099813105.1;K=WP_414417549.1,1,1,"{'infraspecific_names': {'strain': 'R55.4'}, 'organism_name': 'Synechococcus sp. R55.4', 'tax_id': 2964497}",Scaffold,95,43419,92,43419,2980719,58.5,39.8,GCF_047461935.1-RS_2025_02_06,,97.95,0.02,,0,0,v1.2.3,structured
GCF_036917035.1,1,2.50E-162,nifH-local_aln_i2.1_12182023,1,1.50E-235,nifD-local_aln_i2.1_12182023,1,9.30E-245,nifK-local_aln_i2.1_12182023,H=WP_300422433.1;D=WP_300422441.1;K=WP_300421472.1,1,1,"{'infraspecific_names': {'isolate': 'S13 bin 3'}, 'organism_name': 'Nostoc sp.', 'tax_id': 1180}",Contig,175,69292,175,69292,7396532,42,68,GCF_036917035.1-RS_2025_08_26,,97.94,1.65,,0,0,v1.2.4,structured
GCF_001990805.3,1,1.30E-162,nifH-local_aln_i2.1_12182023,1,1.90E-99,nifD-local_aln_i2.1_12182023,1,6.30E-211,nifK-local_aln_i2.1_12182023,H=WP_016862618.1;D=WP_017312642.1;K=WP_017312632.1,1,1,"{'infraspecific_names': {'strain': 'UU774'}, 'organism_name': 'Mastigocladus laminosus UU774', 'tax_id': 1594576}",Scaffold,115,87087,52,210018,6911113,40,120,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,97.93,2.3,,0,0,v1.2.2,structured
GCF_963860245.1,1,1.00E-160,nifH-local_aln_i2.1_12182023,1,9.50E-240,nifD-local_aln_i2.1_12182023,1,2.90E-244,nifK-local_aln_i2.1_12182023,H=WP_006195291.1;D=WP_006194555.1;K=WP_006194550.1,1,1,"{'infraspecific_names': {'isolate': 'ena-yuan-GCF_000169135.1'}, 'organism_name': 'Nodularia spumigena CCY9414', 'tax_id': 313624}",Contig,204,45719,204,45719,5316258,41.5,95,GCF_963860245.1-RS_2025_04_06,,97.93,1.46,,0,0,v1.2.3,structured
GCF_000169135.1,1,1.00E-160,nifH-local_aln_i2.1_12182023,1,9.50E-240,nifD-local_aln_i2.1_12182023,1,2.90E-244,nifK-local_aln_i2.1_12182023,H=WP_006195291.1;D=WP_006194555.1;K=WP_006194550.1,1,1,"{'infraspecific_names': {'strain': 'CCY9414'}, 'organism_name': 'Nodularia spumigena CCY9414', 'tax_id': 313624}",Contig,204,45719,204,45719,5316258,41.5,,GCF_000169135.1-RS_2025_02_15,,97.93,1.46,,0,0,v1.2.3,structured
GCF_029891775.1,1,1.90E-51,nifH-local_aln_i2.1_12182023,1,6.80E-259,nifD-local_aln_i2.1_12182023,1,2.10E-244,nifK-local_aln_i2.1_12182023,H=WP_280652132.1;D=WP_280652374.1;K=WP_280652373.1,1,1,"{'infraspecific_names': {'strain': 'FSS-43'}, 'organism_name': 'Umezakia ovalisporum FSS-43', 'tax_id': 2740520}",Contig,113,79155,113,79155,4397459,41,50,GCF_029891775.1-RS_2024_10_11,,97.93,0.51,,0,0,v1.2.3,structured
GCF_963920945.1,1,1.40E-161,nifH-local_aln_i2.1_12182023,1,3.10E-237,nifD-local_aln_i2.1_12182023,1,2.00E-256,nifK-local_aln_i2.1_12182023,H=WP_190698764.1;D=WP_414579370.1;K=WP_414576800.1,1,1,"{'infraspecific_names': {'isolate': 'Anabaena CCY 9402-a'}, 'organism_name': 'Anabaena sp. CCY 9402-a', 'tax_id': 3103867}",Contig,431,65320,431,65320,6451418,41,140,GCF_963920945.1-RS_2025_02_08,,97.92,4.35,,0,0,v1.2.3,structured
GCF_000312705.1,1,9.80E-52,nifH-local_aln_i2.1_12182023,1,4.20E-236,nifD-local_aln_i2.1_12182023,1,5.60E-248,nifK-local_aln_i2.1_12182023,H=WP_015079916.1;D=WP_051155216.1;K=WP_015081327.1,1,1,"{'infraspecific_names': {'strain': '90'}, 'organism_name': 'Anabaena sp. 90', 'tax_id': 46234}",Complete Genome,5,4329264,5,4329264,5305675,38,,GCF_000312705.1-RS_2024_08_22,,97.92,1.16,,0,0,v1.2.3,structured
GCF_002870305.1,1,1.60E-162,nifH-local_aln_i2.1_12182023,1,3.20E-255,nifD-local_aln_i2.1_12182023,1,7.30E-254,nifK-local_aln_i2.1_12182023,H=WP_172451471.1;D=WP_009459215.1;K=WP_009459214.1,1,1,"{'infraspecific_names': {'strain': 'WC157'}, 'organism_name': 'Fischerella thermalis WC157', 'tax_id': 1891708}",Scaffold,334,42177,109,122021,5375759,41,50,GCF_002870305.1-RS_2025_03_19,,97.92,0.44,,0,0,v1.2.3,structured
GCF_002870545.1,1,1.60E-162,nifH-local_aln_i2.1_12182023,1,3.20E-255,nifD-local_aln_i2.1_12182023,1,7.30E-254,nifK-local_aln_i2.1_12182023,H=WP_172451471.1;D=WP_009459215.1;K=WP_009459214.1,1,1,"{'infraspecific_names': {'strain': 'WC114'}, 'organism_name': 'Fischerella thermalis WC114', 'tax_id': 1521403}",Scaffold,195,49638,76,130837,5332626,41,40,GCF_002870545.1-RS_2025_03_19,,97.92,0.27,,0,0,v1.2.3,structured
